english,uzbek,cefr,source_name,source_license,part_of_speech,source_ref
a,amper,A1,UzWordNet 1.1 + Open English WordNet 2025 + CEFR-J 1.5,UzWordNet CC BY-SA 4.0; OEWN CC BY 4.0; CEFR-J attribution terms,noun,i108363
stripe,shevron|laram-taram yo'l|yo'l-yo'l chiziq|metalning chizig'i,B1,UzWordNet 1.1 + Open English WordNet 2025 + CEFR-J 1.5,UzWordNet CC BY-SA 4.0; OEWN CC BY 4.0; CEFR-J attribution terms,noun,i50423|i61663|i67595|i74887|i74888
strive,erishmoq,B2,UzWordNet 1.1 + Open English WordNet 2025 + CEFR-J 1.5,UzWordNet CC BY-SA 4.0; OEWN CC BY 4.0; CEFR-J attribution terms,verb,i27349
stroke,urish|voqea|botqoq|hodisa|tasodif|turtish|diagonal|botqoqlik,B2,UzWordNet 1.1 + Open English WordNet 2025 + CEFR-J 1.5,UzWordNet CC BY-SA 4.0; OEWN CC BY 4.0; CEFR-J attribution terms,noun,i108138|i110934|i36172|i37247|i38366|i38390|i72214|i72491|i75056|i75324|i75672|i93377
strong,iliq|issiq|muhim|isigan|kuchli|mahkam|o'tkir|qattiq|buzilmas|mustahkam|ahamiyalli|qotib qolgan|buzilmaydi-gan,A1,UzWordNet 1.1 + Open English WordNet 2025 + CEFR-J 1.5,UzWordNet CC BY-SA 4.0; OEWN CC BY 4.0; CEFR-J attribution terms,adjective,i10019|i10033|i12588|i14010|i5859
strongly,kuch biIan,A2,UzWordNet 1.1 + Open English WordNet 2025 + CEFR-J 1.5,UzWordNet CC BY-SA 4.0; OEWN CC BY 4.0; CEFR-J attribution terms,adverb,i19351|i21086
structure,qurish|qurilish|tuzilish|bino qu-rish,A2,UzWordNet 1.1 + Open English WordNet 2025 + CEFR-J 1.5,UzWordNet CC BY-SA 4.0; OEWN CC BY 4.0; CEFR-J attribution terms,noun,i59707|i62902|i64419|i67003|i81138
struggle,urush|olishish|kurashish,B1,UzWordNet 1.1 + Open English WordNet 2025 + CEFR-J 1.5,UzWordNet CC BY-SA 4.0; OEWN CC BY 4.0; CEFR-J attribution terms,noun,i39554|i40428
struggle,kurashmoq|o'rmalab chiqmoq|tirmashib chiqmoq,B2,UzWordNet 1.1 + Open English WordNet 2025 + CEFR-J 1.5,UzWordNet CC BY-SA 4.0; OEWN CC BY 4.0; CEFR-J attribution terms,verb,i27047|i31324
stubborn,o'jar|qaysar|unamaydigan|ko'nmaydigan|gapga kirmaydigan,B1,UzWordNet 1.1 + Open English WordNet 2025 + CEFR-J 1.5,UzWordNet CC BY-SA 4.0; OEWN CC BY 4.0; CEFR-J attribution terms,adjective,i12887|i13594
student,olim|talaba|bilimli kishi,A1,UzWordNet 1.1 + Open English WordNet 2025 + CEFR-J 1.5,UzWordNet CC BY-SA 4.0; OEWN CC BY 4.0; CEFR-J attribution terms,noun,i90958|i93383
study,ish|dala|eskiz|mehnat|o'qish|o'tzor|tartib|xizmat|yumush|ekinzor|intizom|so'rash|faoliyat|o'rganish|so'roq qilish|xomaki chizma,A2,UzWordNet 1.1 + Open English WordNet 2025 + CEFR-J 1.5,UzWordNet CC BY-SA 4.0; OEWN CC BY 4.0; CEFR-J attribution terms,noun,i38813|i58990|i59720|i66891|i67148|i67286|i68324|i73708|i74593|i93385
study,o'qimoq|lahlil qilmoq|ko'rib chiqmoq|chuqnr o'ylamoq|ntuhokama qilmoq,A1,UzWordNet 1.1 + Open English WordNet 2025 + CEFR-J 1.5,UzWordNet CC BY-SA 4.0; OEWN CC BY 4.0; CEFR-J attribution terms,verb,i24760|i24957|i25229
stuff,mato|timer|gazmol|gazlama|safsata|to'qima|material,A2,UzWordNet 1.1 + Open English WordNet 2025 + CEFR-J 1.5,UzWordNet CC BY-SA 4.0; OEWN CC BY 4.0; CEFR-J attribution terms,noun,i106283|i113651|i59722|i64350|i67955|i71199|i74595
stuffiness,yaqinlik,C1,UzWordNet 1.1 + Open English WordNet 2025 + Octanove C1/C2,UzWordNet CC BY-SA 4.0; OEWN CC BY 4.0; Octanove CC BY-SA 4.0,noun,i63862
stuffy,yopiq|shamolsiz|kishini zeriktiradigan|suhbatidan kishi zerikadigan,C1,UzWordNet 1.1 + Open English WordNet 2025 + Octanove C1/C2,UzWordNet CC BY-SA 4.0; OEWN CC BY 4.0; Octanove CC BY-SA 4.0,adjective,i13917|i3365
stumble,safar|sayohat|liqillash|qimirlash,B1,UzWordNet 1.1 + Open English WordNet 2025 + CEFR-J 1.5,UzWordNet CC BY-SA 4.0; OEWN CC BY 4.0; CEFR-J attribution terms,noun,i35811|i36916
stumble,noto'g'ri harakat qilmoq|tili gapga kelmay qolmoq,B1,UzWordNet 1.1 + Open English WordNet 2025 + CEFR-J 1.5,UzWordNet CC BY-SA 4.0; OEWN CC BY 4.0; CEFR-J attribution terms,verb,i31225
stun,mahliyo qilmoq|hayron qoldirmoq|mahliyo qilib qo'ymoq|qum to'ldirilgan qop bilan urmoq,B1,UzWordNet 1.1 + Open English WordNet 2025 + CEFR-J 1.5,UzWordNet CC BY-SA 4.0; OEWN CC BY 4.0; CEFR-J attribution terms,verb,i23064|i28777|i32335
stunning,shov-shuv gap bo'ladigan|e'tiborini jalb qiladigan|hammani hayratga soladigan,B1,UzWordNet 1.1 + Open English WordNet 2025 + CEFR-J 1.5,UzWordNet CC BY-SA 4.0; OEWN CC BY 4.0; CEFR-J attribution terms,adjective,i6997
stupid,anqov|aqlsiz|esi past|fahm-farosatsiz,B1,UzWordNet 1.1 + Open English WordNet 2025 + CEFR-J 1.5,UzWordNet CC BY-SA 4.0; OEWN CC BY 4.0; CEFR-J attribution terms,adjective,i2478|i7288
stupid,ahmoq|tentak|nodomkishi,B1,UzWordNet 1.1 + Open English WordNet 2025 + CEFR-J 1.5,UzWordNet CC BY-SA 4.0; OEWN CC BY 4.0; CEFR-J attribution terms,noun,i93390
style,usul|yo'l|uslub|yo'nalish|tez harakat|harakat tarzi|grammafon ninasi|hid sezish qobiliyati,A2,UzWordNet 1.1 + Open English WordNet 2025 + CEFR-J 1.5,UzWordNet CC BY-SA 4.0; OEWN CC BY 4.0; CEFR-J attribution terms,noun,i45321|i59731|i62295|i62886|i67119|i67583|i72165|i73819|i98697
stylish,biror uslubdagi|biror uslubda ishlangan,B1,UzWordNet 1.1 + Open English WordNet 2025 + CEFR-J 1.5,UzWordNet CC BY-SA 4.0; OEWN CC BY 4.0; CEFR-J attribution terms,adjective,i5315|i5335
stylist,sartarosh,B2,UzWordNet 1.1 + Open English WordNet 2025 + CEFR-J 1.5,UzWordNet CC BY-SA 4.0; OEWN CC BY 4.0; CEFR-J attribution terms,noun,i90381
stylistic,uslubiy|stilislik,C1,UzWordNet 1.1 + Open English WordNet 2025 + Octanove C1/C2,UzWordNet CC BY-SA 4.0; OEWN CC BY 4.0; Octanove CC BY-SA 4.0,adjective,i11057
subconscious,ongsiz|beixtiyor|anglab yetmay lurib sodir bo'ladigan,B1,UzWordNet 1.1 + Open English WordNet 2025 + CEFR-J 1.5,UzWordNet CC BY-SA 4.0; OEWN CC BY 4.0; CEFR-J attribution terms,adjective,i3194
subdivision,qism|bo'lak|bo'lish|qismlarga ajratish,B2,UzWordNet 1.1 + Open English WordNet 2025 + CEFR-J 1.5,UzWordNet CC BY-SA 4.0; OEWN CC BY 4.0; CEFR-J attribution terms,noun,i37498|i59742|i70080|i81247|i82520
subject,tobe|ochiq|qaram|layoqatli|qobiliyatli,A1,UzWordNet 1.1 + Open English WordNet 2025 + CEFR-J 1.5,UzWordNet CC BY-SA 4.0; OEWN CC BY 4.0; CEFR-J attribution terms,adjective,i12904|i13076
subject,dala|mavzu|modda|voqea|hodisa|o'qish|o'tzor|tartib|ekinzor|intizom|o'rganish|muhokama mavzusi,A1,UzWordNet 1.1 + Open English WordNet 2025 + CEFR-J 1.5,UzWordNet CC BY-SA 4.0; OEWN CC BY 4.0; CEFR-J attribution terms,noun,i67437|i68324|i71142|i93398
subject,bosib olmoq|zabt qilmoq|o'ziga bo'ysundirmoq,A1,UzWordNet 1.1 + Open English WordNet 2025 + CEFR-J 1.5,UzWordNet CC BY-SA 4.0; OEWN CC BY 4.0; CEFR-J attribution terms,verb,i34204
submarine,suvosti|suv ostidagi|suv ostida bo'ladigan,B1,UzWordNet 1.1 + Open English WordNet 2025 + CEFR-J 1.5,UzWordNet CC BY-SA 4.0; OEWN CC BY 4.0; CEFR-J attribution terms,adjective,i13697
submarine,pona|suv osti kemasi|maydalash mashinasi,B1,UzWordNet 1.1 + Open English WordNet 2025 + CEFR-J 1.5,UzWordNet CC BY-SA 4.0; OEWN CC BY 4.0; CEFR-J attribution terms,noun,i59738|i77439
submit,kechiktirmoq|qabul qilmoq|rozi bo'lmoq|keyinga qoldirmoq,B2,UzWordNet 1.1 + Open English WordNet 2025 + CEFR-J 1.5,UzWordNet CC BY-SA 4.0; OEWN CC BY 4.0; CEFR-J attribution terms,verb,i26011
subordinate,tobe|qaram,C1,UzWordNet 1.1 + Open English WordNet 2025 + Octanove C1/C2,UzWordNet CC BY-SA 4.0; OEWN CC BY 4.0; Octanove CC BY-SA 4.0,adjective,i4042
subordinate,mayda mansabdor,C1,UzWordNet 1.1 + Open English WordNet 2025 + Octanove C1/C2,UzWordNet CC BY-SA 4.0; OEWN CC BY 4.0; Octanove CC BY-SA 4.0,noun,i93406
subside,botmoq|cho'kmoq|to'kilmoq|hal qilmoq|g'arq bo'lmoq|tartibga solmoq|y o'lga qo'ymoq,B2,UzWordNet 1.1 + Open English WordNet 2025 + CEFR-J 1.5,UzWordNet CC BY-SA 4.0; OEWN CC BY 4.0; CEFR-J attribution terms,verb,i22885|i31588|i31667|i31668
subsist,yashamoq|tirik qolmoq|umr kechirmoq|boshdan kechirmoq,C2,UzWordNet 1.1 + Open English WordNet 2025 + Octanove C1/C2,UzWordNet CC BY-SA 4.0; OEWN CC BY 4.0; Octanove CC BY-SA 4.0,verb,i34758
subsistence,borliq|hayotlik|tiriklik|mavjudlik|bor bo'lish,C2,UzWordNet 1.1 + Open English WordNet 2025 + Octanove C1/C2,UzWordNet CC BY-SA 4.0; OEWN CC BY 4.0; Octanove CC BY-SA 4.0,noun,i106951|i110282|i110308
substance,iloj|noma|chora|ma'no|modda|o'zak|xabar|mag'iz|maktub|markaz|mohiyat|zichlik|ahamiyat|qalinlik|yig'indi|asl ma'no|ketma-ketlik,B2,UzWordNet 1.1 + Open English WordNet 2025 + CEFR-J 1.5,UzWordNet CC BY-SA 4.0; OEWN CC BY 4.0; CEFR-J attribution terms,noun,i106881|i113649|i35567|i35568|i62912|i67944|i67950|i71140
substantial,boy|muhim|miihim|qattiq|haqiqiy|samimiy|amaldagi|arziguli|badavlat|chinakam|mustaqil|ahamiyalli|ahamiyatli|davlatmand|qotib qolgan|chin yurakdan|qaram bo'lmagan|kvadratshaklidagi|katta ahamiyatga ega bo' lgan,B1,UzWordNet 1.1 + Open English WordNet 2025 + CEFR-J 1.5,UzWordNet CC BY-SA 4.0; OEWN CC BY 4.0; CEFR-J attribution terms,adjective,i11081|i12588|i14195|i3478|i3480|i4942
substantially,yaxshi|aslini olganda|gapning to'g'risi|to'g'risini aytganda,C1,UzWordNet 1.1 + Open English WordNet 2025 + Octanove C1/C2,UzWordNet CC BY-SA 4.0; OEWN CC BY 4.0; Octanove CC BY-SA 4.0,adverb,i18225|i20740
substantiate,anglamoq|bajarmoq|tushunmoq|isbotlamoq|tasdiqlamoq|tutib turmoq|mustahkamlamoq|tasavvur etmoq|amalga oshirmoq|gavdtilantirmoq|ko'tarib turmoq|mujassamlantirmoq,C2,UzWordNet 1.1 + Open English WordNet 2025 + Octanove C1/C2,UzWordNet CC BY-SA 4.0; OEWN CC BY 4.0; Octanove CC BY-SA 4.0,verb,i22827|i25055|i29962|i35148
substitute,o'rnini olish|vaqtinchalik o'rnini oluvchi,B1,UzWordNet 1.1 + Open English WordNet 2025 + CEFR-J 1.5,UzWordNet CC BY-SA 4.0; OEWN CC BY 4.0; CEFR-J attribution terms,noun,i66849|i93281
substitute,vakil bo'lmoq|o'z joyiga qo'ymoq|vakil bo'lib qatnashmoq,B2,UzWordNet 1.1 + Open English WordNet 2025 + CEFR-J 1.5,UzWordNet CC BY-SA 4.0; OEWN CC BY 4.0; CEFR-J attribution terms,verb,i33025|i33721
subtitle,sarlavha|ikkinchi sarlavha|qo'shimcha sarlavha,B2,UzWordNet 1.1 + Open English WordNet 2025 + CEFR-J 1.5,UzWordNet CC BY-SA 4.0; OEWN CC BY 4.0; CEFR-J attribution terms,noun,i69835|i69839
subtle,nozik|yomon|yupqa|muloyim|yumshoq|zararli|ziyonli|ingichka|qochib keladigan|tutqich bermaydigan,B2,UzWordNet 1.1 + Open English WordNet 2025 + CEFR-J 1.5,UzWordNet CC BY-SA 4.0; OEWN CC BY 4.0; CEFR-J attribution terms,adjective,i6357|i9423|i9583
subtract,ayirmoq|olib tashlamoq|ayiruv amalini bajarmoq,B2,UzWordNet 1.1 + Open English WordNet 2025 + CEFR-J 1.5,UzWordNet CC BY-SA 4.0; OEWN CC BY 4.0; CEFR-J attribution terms,verb,i24699|i24942
suburb,go'llik|qoloqlik,B2,UzWordNet 1.1 + Open English WordNet 2025 + CEFR-J 1.5,UzWordNet CC BY-SA 4.0; OEWN CC BY 4.0; CEFR-J attribution terms,noun,i81932
suburban,shahar atrofiga oid,C1,UzWordNet 1.1 + Open English WordNet 2025 + Octanove C1/C2,UzWordNet CC BY-SA 4.0; OEWN CC BY 4.0; Octanove CC BY-SA 4.0,adjective,i15890
suburbia,go'llik|qoloqlik,C1,UzWordNet 1.1 + Open English WordNet 2025 + Octanove C1/C2,UzWordNet CC BY-SA 4.0; OEWN CC BY 4.0; Octanove CC BY-SA 4.0,noun,i80704|i81932
subway,quvur|tunnel|yerosti yo'li|temir yo'l ko'tarmasi ostidagi yo'l,A1,UzWordNet 1.1 + Open English WordNet 2025 + CEFR-J 1.5,UzWordNet CC BY-SA 4.0; OEWN CC BY 4.0; CEFR-J attribution terms,noun,i56197|i60707
succeed,yutmoq|g'olib chiqmoq|g'alaba qozonmoq|g'alabani qo'lga kiritmoq|kimsa yoki narsaning izidan bormoq,A2,UzWordNet 1.1 + Open English WordNet 2025 + CEFR-J 1.5,UzWordNet CC BY-SA 4.0; OEWN CC BY 4.0; CEFR-J attribution terms,verb,i33777|i34330
success,omad|g'olib|muzaffar|muvaffaqiyat|yengib chiqqan kishi,A2,UzWordNet 1.1 + Open English WordNet 2025 + CEFR-J 1.5,UzWordNet CC BY-SA 4.0; OEWN CC BY 4.0; CEFR-J attribution terms,noun,i113071|i35742|i75151|i88057
successful,muvaffaqiyatli,A1,UzWordNet 1.1 + Open English WordNet 2025 + CEFR-J 1.5,UzWordNet CC BY-SA 4.0; OEWN CC BY 4.0; CEFR-J attribution terms,adjective,i12911
successfully,muvaffaqiyat bilan|muvaffaqiyatli ravishda,A2,UzWordNet 1.1 + Open English WordNet 2025 + CEFR-J 1.5,UzWordNet CC BY-SA 4.0; OEWN CC BY 4.0; CEFR-J attribution terms,adverb,i18904
successive,kelasi|kelgusi|keyingi|so'nggi|seriyaga oid|ketma-ket sodir bo'ladigan,B2,UzWordNet 1.1 + Open English WordNet 2025 + CEFR-J 1.5,UzWordNet CC BY-SA 4.0; OEWN CC BY 4.0; CEFR-J attribution terms,adjective,i9145
succumb,yon bermoq|past kelmoq,C2,UzWordNet 1.1 + Open English WordNet 2025 + Octanove C1/C2,UzWordNet CC BY-SA 4.0; OEWN CC BY 4.0; Octanove CC BY-SA 4.0,verb,i25692|i34776
suck,emish|shimish|so'rish|emib olish,B2,UzWordNet 1.1 + Open English WordNet 2025 + CEFR-J 1.5,UzWordNet CC BY-SA 4.0; OEWN CC BY 4.0; CEFR-J attribution terms,noun,i39832
suck,emmoq|emizmoq|so'rmoq|qon-dirmoq|to'ydirmoq|to'yg'izmoq,B2,UzWordNet 1.1 + Open English WordNet 2025 + CEFR-J 1.5,UzWordNet CC BY-SA 4.0; OEWN CC BY 4.0; CEFR-J attribution terms,verb,i27465|i27550|i29428|i30976|i32342|i35032|i35509
sudden,kutilmagan,A2,UzWordNet 1.1 + Open English WordNet 2025 + CEFR-J 1.5,UzWordNet CC BY-SA 4.0; OEWN CC BY 4.0; CEFR-J attribution terms,adjective,i6253
suds,sovun ko'pigi,C1,UzWordNet 1.1 + Open English WordNet 2025 + Octanove C1/C2,UzWordNet CC BY-SA 4.0; OEWN CC BY 4.0; Octanove CC BY-SA 4.0,noun,i86214
sue,ish ochmoq,B2,UzWordNet 1.1 + Open English WordNet 2025 + CEFR-J 1.5,UzWordNet CC BY-SA 4.0; OEWN CC BY 4.0; CEFR-J attribution terms,verb,i34593
suffer,chidamoq|ehidamoq|ega bo'Imoq|azob tortmoq|toqat qilmoq|tutib turmoq|bardosh bermoq|ko'tarib turmoq,B1,UzWordNet 1.1 + Open English WordNet 2025 + CEFR-J 1.5,UzWordNet CC BY-SA 4.0; OEWN CC BY 4.0; CEFR-J attribution terms,verb,i22102|i22105|i22747|i22748|i25064|i32307|i32311|i35263
suffering,ayanch|ayanchli|achinarli,B2,UzWordNet 1.1 + Open English WordNet 2025 + CEFR-J 1.5,UzWordNet CC BY-SA 4.0; OEWN CC BY 4.0; CEFR-J attribution terms,adjective,i6290
suffering,alam|dog'|zarar|hasrat|kulfat|qayg'u|izlirob|shikast|azoblanish|qiy-nalish|eng kuchli og'riq,B2,UzWordNet 1.1 + Open English WordNet 2025 + CEFR-J 1.5,UzWordNet CC BY-SA 4.0; OEWN CC BY 4.0; CEFR-J attribution terms,noun,i112222|i76132|i76138
suffice,qilmoq|yetmoq|bajarmoq|xizmat qilmoq|yetarli boMmoq|amalga oshirmoq,C1,UzWordNet 1.1 + Open English WordNet 2025 + Octanove C1/C2,UzWordNet CC BY-SA 4.0; OEWN CC BY 4.0; Octanove CC BY-SA 4.0,verb,i35014
sufficient,kifoya|yetarli,B1,UzWordNet 1.1 + Open English WordNet 2025 + CEFR-J 1.5,UzWordNet CC BY-SA 4.0; OEWN CC BY 4.0; CEFR-J attribution terms,adjective,i12937
suffix,suffiks,B1,UzWordNet 1.1 + Open English WordNet 2025 + CEFR-J 1.5,UzWordNet CC BY-SA 4.0; OEWN CC BY 4.0; CEFR-J attribution terms,noun,i69634
sugar,non|qand|karam|salat|xamir|karam sho'rva|tirnalgan joy|chig'anoqdan bo'lgan marjon,A1,UzWordNet 1.1 + Open English WordNet 2025 + CEFR-J 1.5,UzWordNet CC BY-SA 4.0; OEWN CC BY 4.0; CEFR-J attribution terms,noun,i107060|i114771|i78493
sugar,kraxmalga aylantirmoq,A1,UzWordNet 1.1 + Open English WordNet 2025 + CEFR-J 1.5,UzWordNet CC BY-SA 4.0; OEWN CC BY 4.0; CEFR-J attribution terms,verb,i32733
suggest,taklif etmoq|taklif qilmoq|maslahat bermoq,A2,UzWordNet 1.1 + Open English WordNet 2025 + CEFR-J 1.5,UzWordNet CC BY-SA 4.0; OEWN CC BY 4.0; CEFR-J attribution terms,verb,i25997|i26247|i26264
suggestion,iz|o'y|fikr|g'oya|shama|ishora|taklif|taqdim|maslahat,A1,UzWordNet 1.1 + Open English WordNet 2025 + CEFR-J 1.5,UzWordNet CC BY-SA 4.0; OEWN CC BY 4.0; CEFR-J attribution terms,noun,i109287|i36247|i67222|i67926|i74295|i74753
suicide,o'zini-o'zi oMdirish|o'z joni-ga qasd qilish,B1,UzWordNet 1.1 + Open English WordNet 2025 + CEFR-J 1.5,UzWordNet CC BY-SA 4.0; OEWN CC BY 4.0; CEFR-J attribution terms,noun,i36576|i93426
suit,sabab|voqea|hodisa|sud jarayoni|xotin-qizlarga mulozamat qilish,A2,UzWordNet 1.1 + Open English WordNet 2025 + CEFR-J 1.5,UzWordNet CC BY-SA 4.0; OEWN CC BY 4.0; CEFR-J attribution terms,noun,i41595|i74430
suit,yarashmoq|mos kelmoq|moslashmoq|moslashtirmoq|munosibbo'lmoq,A2,UzWordNet 1.1 + Open English WordNet 2025 + CEFR-J 1.5,UzWordNet CC BY-SA 4.0; OEWN CC BY 4.0; CEFR-J attribution terms,verb,i35154|i35169|i35287|i35344
suitable,mos|kerak|loyiq|ma'qul|matlub|munosib|istalgan|tilangan|to'g'ri keladigan,A2,UzWordNet 1.1 + Open English WordNet 2025 + CEFR-J 1.5,UzWordNet CC BY-SA 4.0; OEWN CC BY 4.0; CEFR-J attribution terms,adjective,i4680|i5584
suitably,taxmin,B2,UzWordNet 1.1 + Open English WordNet 2025 + CEFR-J 1.5,UzWordNet CC BY-SA 4.0; OEWN CC BY 4.0; CEFR-J attribution terms,adverb,i19067
suitcase,qop|sumka|chamadon|ushlab olish|kichik chamadon,A2,UzWordNet 1.1 + Open English WordNet 2025 + CEFR-J 1.5,UzWordNet CC BY-SA 4.0; OEWN CC BY 4.0; CEFR-J attribution terms,noun,i50360
suitor,muxlis|ishqiboz|ixlosmand,C1,UzWordNet 1.1 + Open English WordNet 2025 + Octanove C1/C2,UzWordNet CC BY-SA 4.0; OEWN CC BY 4.0; Octanove CC BY-SA 4.0,noun,i93429
sum,son|ma'no|modda|o'zak|birlik|mag'iz|markaz|miqdor|ittifoq|mohiyat|uyushma|yig'indi|asl ma'no,A1,UzWordNet 1.1 + Open English WordNet 2025 + CEFR-J 1.5,UzWordNet CC BY-SA 4.0; OEWN CC BY 4.0; CEFR-J attribution terms,noun,i106761|i59776|i67673|i67950|i79144|i79324
sum,jamlamoq|qo'shmoq|orttirmoq|birlashtirmoq|qo'shib olmoq|yigMndisini chiqarmoq,A1,UzWordNet 1.1 + Open English WordNet 2025 + CEFR-J 1.5,UzWordNet CC BY-SA 4.0; OEWN CC BY 4.0; CEFR-J attribution terms,verb,i26345|i35441
summary,qisqa,A2,UzWordNet 1.1 + Open English WordNet 2025 + CEFR-J 1.5,UzWordNet CC BY-SA 4.0; OEWN CC BY 4.0; CEFR-J attribution terms,adjective,i3061
summary,xulosa,A2,UzWordNet 1.1 + Open English WordNet 2025 + CEFR-J 1.5,UzWordNet CC BY-SA 4.0; OEWN CC BY 4.0; CEFR-J attribution terms,noun,i70442
summer,yoz|yoz fasli,A1,UzWordNet 1.1 + Open English WordNet 2025 + CEFR-J 1.5,UzWordNet CC BY-SA 4.0; OEWN CC BY 4.0; CEFR-J attribution terms,noun,i116790|i117310
summit,shpil|oshish|cho'qqi|balandlik|ch o 'qqi|yuksaklik|ko'tarilish|sal turtish|tog' cho'qqisi|sal tegib ketish,B1,UzWordNet 1.1 + Open English WordNet 2025 + CEFR-J 1.5,UzWordNet CC BY-SA 4.0; OEWN CC BY 4.0; CEFR-J attribution terms,noun,i110202|i80818|i82274
sun,oflob|quyosh|yakshanba|quyosh yorug'Iigi|quyosh yorug'ligi,A1,UzWordNet 1.1 + Open English WordNet 2025 + CEFR-J 1.5,UzWordNet CC BY-SA 4.0; OEWN CC BY 4.0; CEFR-J attribution terms,noun,i116899|i86273|i93434|i97951
sunday,yakshanba,A1,UzWordNet 1.1 + Open English WordNet 2025 + CEFR-J 1.5,UzWordNet CC BY-SA 4.0; OEWN CC BY 4.0; CEFR-J attribution terms,noun,i116899
sunflower,kungaboqar,A2,UzWordNet 1.1 + Open English WordNet 2025 + CEFR-J 1.5,UzWordNet CC BY-SA 4.0; OEWN CC BY 4.0; CEFR-J attribution terms,noun,i100171
sunlight,oflob|quyosh|quyosh yorug'Iigi|quyosh yorug'ligi,A2,UzWordNet 1.1 + Open English WordNet 2025 + CEFR-J 1.5,UzWordNet CC BY-SA 4.0; OEWN CC BY 4.0; CEFR-J attribution terms,noun,i97951
sunny,shod|xursand|quyoshga oid,A1,UzWordNet 1.1 + Open English WordNet 2025 + CEFR-J 1.5,UzWordNet CC BY-SA 4.0; OEWN CC BY 4.0; CEFR-J attribution terms,adjective,i2015
sunrise,azon|tong|sahar|erlalab|tong payti|quyosh chiqishi|tong yorishgan payt,B1,UzWordNet 1.1 + Open English WordNet 2025 + CEFR-J 1.5,UzWordNet CC BY-SA 4.0; OEWN CC BY 4.0; CEFR-J attribution terms,noun,i116932|i75283|i98125
sunset,botish|quyosh bolishi|quyoshning botishi,B1,UzWordNet 1.1 + Open English WordNet 2025 + CEFR-J 1.5,UzWordNet CC BY-SA 4.0; OEWN CC BY 4.0; CEFR-J attribution terms,noun,i116934|i75284|i98126
sunshine,oflob|quyosh|shodlik|quvnoqlik|xursandchilik|xushchaqchaqlik|quyosh yorug'Iigi|quyosh yorug'ligi,A1,UzWordNet 1.1 + Open English WordNet 2025 + CEFR-J 1.5,UzWordNet CC BY-SA 4.0; OEWN CC BY 4.0; CEFR-J attribution terms,noun,i61411|i97790|i97951
super,juda yaxshi|a'lo darajadagi|birinchi darajali,A1,UzWordNet 1.1 + Open English WordNet 2025 + CEFR-J 1.5,UzWordNet CC BY-SA 4.0; OEWN CC BY 4.0; CEFR-J attribution terms,adjective,i12969|i2964|i7573
super,nihoyatda|favqulodda|haddan tashqari,A1,UzWordNet 1.1 + Open English WordNet 2025 + CEFR-J 1.5,UzWordNet CC BY-SA 4.0; OEWN CC BY 4.0; CEFR-J attribution terms,adverb,i18410
super,boshqaruvchi,A1,UzWordNet 1.1 + Open English WordNet 2025 + CEFR-J 1.5,UzWordNet CC BY-SA 4.0; OEWN CC BY 4.0; CEFR-J attribution terms,noun,i93441
superb,ajoyib|dabdabali|serhasham,B2,UzWordNet 1.1 + Open English WordNet 2025 + CEFR-J 1.5,UzWordNet CC BY-SA 4.0; OEWN CC BY 4.0; CEFR-J attribution terms,adjective,i12973|i6171
superficial,yuza|uslki|ustki|sirtqi|yuzaki|yuzasi|tasodifiy|naridan beri qilingan,C1,UzWordNet 1.1 + Open English WordNet 2025 + Octanove C1/C2,UzWordNet CC BY-SA 4.0; OEWN CC BY 4.0; Octanove CC BY-SA 4.0,adjective,i10283|i11896|i15896|i1720
superfluous,ma'nosiz|ortiqcha|mazmunsiz|qo'shimcha|ehliyojidan ortiq,C2,UzWordNet 1.1 + Open English WordNet 2025 + Octanove C1/C2,UzWordNet CC BY-SA 4.0; OEWN CC BY 4.0; Octanove CC BY-SA 4.0,adjective,i13884|i8668
superintendent,kuzatuvchi|nazoratchi|boshqaruvchi|nazorat qilib turuvchi,B2,UzWordNet 1.1 + Open English WordNet 2025 + CEFR-J 1.5,UzWordNet CC BY-SA 4.0; OEWN CC BY 4.0; CEFR-J attribution terms,noun,i91806|i93441
superior,usta|katta|g'olib|boshliq|muzaffar|xo'jayin,B1,UzWordNet 1.1 + Open English WordNet 2025 + CEFR-J 1.5,UzWordNet CC BY-SA 4.0; OEWN CC BY 4.0; CEFR-J attribution terms,noun,i72332|i93442|i93443|i93930
superlative,eng yuksak|eng yuqori,A2,UzWordNet 1.1 + Open English WordNet 2025 + CEFR-J 1.5,UzWordNet CC BY-SA 4.0; OEWN CC BY 4.0; CEFR-J attribution terms,adjective,i12978
superlative,shpil|oshish|cho'qqi|balandlik|ch o 'qqi|yuksaklik|ko'tarilish|tog' cho'qqisi,A2,UzWordNet 1.1 + Open English WordNet 2025 + CEFR-J 1.5,UzWordNet CC BY-SA 4.0; OEWN CC BY 4.0; CEFR-J attribution terms,noun,i110202
supermarket,universam|supermarket,A1,UzWordNet 1.1 + Open English WordNet 2025 + CEFR-J 1.5,UzWordNet CC BY-SA 4.0; OEWN CC BY 4.0; CEFR-J attribution terms,noun,i59809
supernatural,ilohiy|favqulodda,B2,UzWordNet 1.1 + Open English WordNet 2025 + CEFR-J 1.5,UzWordNet CC BY-SA 4.0; OEWN CC BY 4.0; CEFR-J attribution terms,adjective,i8638
